what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381423538043
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381423540443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381423540730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424839053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424847210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424850176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424850224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424852077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424853253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424855242
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381424860013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381424870204
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381424871911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424872224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424877750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424881390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424883274
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381424884664
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381424885620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424886552
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381424888753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424915239
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381424915258
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381424929121
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381424934117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381424941901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381424956237
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381424957816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381424960390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381424966828
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381424969384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424969707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381424980943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381424993601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381424995983
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381424996282
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381424996419
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381425000401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381425006279
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381425007469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381425009658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381425012330
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381425013895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425014203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425018034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425018046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425021945
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381425024815
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381425026140
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381425029817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425046329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425469480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381425471844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425474460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425477511
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381425480411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381425480719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426603006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426603501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426606307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426607241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426613814
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426614926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426615677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426619495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381426619505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426620990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426621027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426621040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426622593
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381426624365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426624677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426626232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426630636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426633883
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426635536
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381426636497
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426639463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426641440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426657318
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426657479
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426667879
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381426680265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426680580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426682828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426683783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426684930
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426688022
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381426689489
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426693216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426696591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426713694
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426713825
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381426720361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426720780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426723560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426727163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426728501
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426732482
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381426734745
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426739290
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426758279
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426792993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381426799132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426801106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426806023
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426806902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426807340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426817417
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426817435
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426821990
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381426824242
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426828916
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426832780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381426834792
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426837889
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426862457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381426864324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426868065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426869238
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426873494
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381426875785
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426880454
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426888192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381426890727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381426890870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381426893810
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426894734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1381426899123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1381426899797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381426901148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381426907177
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381426909255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426909569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426913060
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426916996
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381426918395
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426922333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426932684
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426935179
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381426949996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1381426953615
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1381426955439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426955762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381426958377
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426961602
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381426962939
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381426966391
